term_id,term_str,n,num,has_int,stop,stem_porter,stem_snowball
8335,hange,1,0,0,0,hang,hang
8337,hangings,1,0,0,0,hang,hang
3919,cocoacans,1,0,0,0,cocoacan,cocoacan
8377,hareflesh,1,0,0,0,hareflesh,hareflesh
8378,hareko,1,0,0,0,hareko,hareko
8380,haresoup,1,0,0,0,haresoup,haresoup
8423,hatcheled,1,0,0,0,hatchel,hatchel
8425,hate,1,0,0,0,hate,hate
8427,hatred,1,0,0,0,hatr,hatr
8428,hatton,1,0,0,0,hatton,hatton
8429,haughty,1,0,0,0,haughti,haughti
8430,hauled,1,0,0,0,haul,haul
8432,haunchbone,1,0,0,0,haunchbon,haunchbon
8433,haunchfashion,1,0,0,0,haunchfashion,haunchfashion
8435,hautgoût,1,0,0,0,hautgoût,hautgoût
8436,hauts,1,0,0,0,haut,haut
3905,cochon,1,0,0,0,cochon,cochon
8438,haven,1,0,0,1,haven,haven
8439,havens,1,0,0,0,haven,haven
3903,coca,1,0,0,0,coca,coca
8441,havoc,1,0,0,0,havoc,havoc
8418,hastens,1,0,0,0,hasten,hasten
8414,hassock,1,0,0,0,hassock,hassock
8413,haslehurst,1,0,0,0,haslehurst,haslehurst
8398,harte,1,0,0,0,hart,hart
8383,harlequinade,1,0,0,0,harlequinad,harlequinad
3916,cockyleeky,1,0,0,0,cockyleeki,cockyleeki
8389,harmoniously,1,0,0,0,harmoni,harmoni
8391,harmonizes,1,0,0,0,harmon,harmon
8392,harmonizing,1,0,0,0,harmon,harmon
8394,harp,1,0,0,0,harp,harp
8399,hartlepool,1,0,0,0,hartlepool,hartlepool
3909,cocker,1,0,0,0,cocker,cocker
8400,harvest,1,0,0,0,harvest,harvest
8402,harvests,1,0,0,0,harvest,harvest
8403,harvey,1,0,0,0,harvey,harvey
3912,cockleshell,1,0,0,0,cockleshel,cockleshel
8406,hashbrown,1,0,0,0,hashbrown,hashbrown
3910,cockerial,1,0,0,0,cockeri,cockeri
8045,gravyful,1,0,0,0,gravy,gravy
4027,colourabout,1,0,0,0,colourabout,colourabout
8578,highgrade,1,0,0,0,highgrad,highgrad
4175,compromise,1,0,0,0,compromis,compromis
4173,comprises,1,0,0,0,compris,compris
7649,gale,1,0,0,0,gale,gale
7652,gallbag,1,0,0,0,gallbag,gallbag
7653,galles,1,0,0,0,gall,gall
7654,gallina,1,0,0,0,gallina,gallina
4171,comprise,1,0,0,0,compris,compris
7659,gamble,1,0,0,0,gambl,gambl
4169,comprehensive,1,0,0,0,comprehens,comprehens
7662,gameskewer,1,0,0,0,gameskew,gameskew
7663,gamey,1,0,0,0,gamey,gamey
7664,gamingtable,1,0,0,0,gamingt,gamingt
7665,gammon,1,0,0,0,gammon,gammon
7666,gamp,1,0,0,0,gamp,gamp
7667,gamy,1,0,0,0,gami,gami
7668,gaolers,1,0,0,0,gaoler,gaoler
4174,comprising,1,0,0,0,compris,compris
4176,compromising,1,0,0,0,compromis,compromis
7670,gapandswallow,1,0,0,0,gapandswallow,gapandswallow
7639,fœtid,1,0,0,0,fœtid,fœtid
7610,fund,1,0,0,0,fund,fund
7611,fundamental,1,0,0,0,fundament,fundament
7613,funds,1,0,0,0,fund,fund
7618,furcifer,1,0,0,0,furcif,furcif
7619,furious,1,0,0,0,furiou,furious
4182,concave,1,0,0,0,concav,concav
4181,concatenations,1,0,0,0,concaten,concaten
4180,computing,1,0,0,0,comput,comput
7630,furtively,1,0,0,0,furtiv,furtiv
7631,fury,1,0,0,0,furi,furi
7632,fuse,1,0,0,0,fuse,fuse
7633,fuses,1,0,0,0,fuse,fuse
7634,fuss,1,0,0,0,fuss,fuss
7636,futurity,1,0,0,0,futur,futur
7638,fécule,1,0,0,0,fécule,fécule
7669,gap,1,0,0,0,gap,gap
4168,comprehension,1,0,0,0,comprehens,comprehens
4147,complied,1,0,0,0,compli,compli
7701,gasregulators,1,0,0,0,gasregul,gasregul
4158,composure,1,0,0,0,composur,composur
7704,gastrologers,1,0,0,0,gastrolog,gastrolog
7705,gastronomer,1,0,0,0,gastronom,gastronom
7706,gastronomers,1,0,0,0,gastronom,gastronom
7708,gastronomically,1,0,0,0,gastronom,gastronom
7710,gastronomiques,1,0,0,0,gastronomiqu,gastronomiqu
4154,composer,1,0,0,0,compos,compos
7715,gathers,1,0,0,0,gather,gather
7718,gaunt,1,0,0,0,gaunt,gaunt
4151,componere,1,0,0,0,componer,componer
7722,gazes,1,0,0,0,gaze,gaze
7723,gearing,1,0,0,0,gear,gear
7724,gearwheel,1,0,0,0,gearwheel,gearwheel
7725,gearwheels,1,0,0,0,gearwheel,gearwheel
4149,complimentary,1,0,0,0,complimentari,complimentari
7702,gasstoves,1,0,0,0,gasstov,gasstov
7700,gaspacho,1,0,0,0,gaspacho,gaspacho
7675,gardenmould,1,0,0,0,gardenmould,gardenmould
7699,gasoline,1,0,0,0,gasolin,gasolin
7676,gardens,1,0,0,0,garden,garden
7677,garish,1,0,0,0,garish,garish
7678,garlek,1,0,0,0,garlek,garlek
4167,comprehends,1,0,0,0,comprehend,comprehend
7680,garlick,1,0,0,0,garlick,garlick
7681,garlics,1,0,0,0,garlic,garlic
7682,garments,1,0,0,0,garment,garment
4166,comprehending,1,0,0,0,comprehend,comprehend
7687,garnishings,1,0,0,0,garnish,garnish
7688,garnishment,1,0,0,0,garnish,garnish
7690,garum,1,0,0,0,garum,garum
7692,gaseous,1,0,0,0,gaseou,gaseous
7694,gasflame,1,0,0,0,gasflam,gasflam
7697,gashing,1,0,0,0,gash,gash
7698,gasmeter,1,0,0,0,gasmet,gasmet
4185,conceded,1,0,0,0,conced,conced
4186,conceive,1,0,0,0,conceiv,conceiv
7606,fumet,1,0,0,0,fumet,fumet
7503,freshfruit,1,0,0,0,freshfruit,freshfruit
7506,freshie,1,0,0,0,freshi,freshi
7508,freshlooking,1,0,0,0,freshlook,freshlook
7510,freshlycooked,1,0,0,0,freshlycook,freshlycook
7511,freshlygathered,1,0,0,0,freshlygath,freshlygath
7513,freshroasted,1,0,0,0,freshroast,freshroast
7514,freshscalded,1,0,0,0,freshscald,freshscald
7515,freshtoasted,1,0,0,0,freshtoast,freshtoast
7517,fretfulness,1,0,0,0,fret,fret
7518,friable,1,0,0,0,friabl,friabl
7519,friar,1,0,0,0,friar,friar
4219,condimentum,1,0,0,0,condimentum,condimentum
4217,condimentorum,1,0,0,0,condimentorum,condimentorum
7528,fridays,1,0,0,0,friday,friday
4216,condimental,1,0,0,0,condiment,condiment
7530,friedegg,1,0,0,0,friedegg,friedegg
7505,freshgrated,1,0,0,0,freshgrat,freshgrat
4225,conductors,1,0,0,0,conductor,conductor
4187,conceived,1,0,0,0,conceiv,conceiv
7500,freshens,1,0,0,0,freshen,freshen
7461,francs,1,0,0,0,franc,franc
7465,françois,1,0,0,0,françoi,françoi
7466,frappay,1,0,0,0,frappay,frappay
7469,frauds,1,0,0,0,fraud,fraud
7470,freak,1,0,0,0,freak,freak
4241,confin,1,0,0,0,confin,confin
7476,freer,1,0,0,0,freer,freer
7477,frees,1,0,0,0,free,free
7479,freestones,1,0,0,0,freeston,freeston
4238,confided,1,0,0,0,confid,confid
4237,confession,1,0,0,0,confess,confess
7489,frequency,1,0,0,0,frequenc,frequenc
4230,coney,1,0,0,0,coney,coney
4229,coneshaped,1,0,0,0,coneshap,coneshap
7493,fresenius,1,0,0,0,freseniu,fresenius
4214,condescension,1,0,0,0,condescens,condescens
7534,frier,1,0,0,0,frier,frier
7536,fright,1,0,0,0,fright,fright
7537,frighten,1,0,0,0,frighten,frighten
7574,fruitless,1,0,0,0,fruitless,fruitless
7575,fruitlessly,1,0,0,0,fruitlessli,fruitless
7576,fruitplate,1,0,0,0,fruitplat,fruitplat
4200,conclusions,1,0,0,0,conclus,conclus
7580,fruitstand,1,0,0,0,fruitstand,fruitstand
7581,fruitsugar,1,0,0,0,fruitsugar,fruitsugar
4198,concluding,1,0,0,0,conclud,conclud
4197,concluded,1,0,0,0,conclud,conclud
7585,fryingfat,1,0,0,0,fryingfat,fryingfat
4196,conclude,1,0,0,0,conclud,conclud
7588,fuddled,1,0,0,0,fuddl,fuddl
4195,conclave,1,0,0,0,conclav,conclav
7592,fulfil,1,0,0,0,fulfil,fulfil
7593,fulfill,1,0,0,0,fulfil,fulfil
7601,fulltoned,1,0,0,0,fullton,fullton
7572,fruitjars,1,0,0,0,fruitjar,fruitjar
7570,fruitessence,1,0,0,0,fruitess,fruitess
7569,fruitdish,1,0,0,0,fruitdish,fruitdish
7550,fromage,1,0,0,0,fromag,fromag
7541,fringed,1,0,0,0,fring,fring
7542,frisking,1,0,0,0,frisk,frisk
7543,fritter,1,0,0,0,fritter,fritter
7547,frogges,1,0,0,0,frogg,frogg
4212,condensing,1,0,0,0,condens,condens
4210,condense,1,0,0,0,condens,condens
7551,fromagh,1,0,0,0,fromagh,fromagh
7564,frs,1,0,0,0,fr,frs
4209,condensation,1,0,0,0,condens,condens
7555,frostfish,1,0,0,0,frostfish,frostfish
4207,concords,1,0,0,0,concord,concord
7560,frothing,1,0,0,0,froth,froth
7561,froths,1,0,0,0,froth,froth
4203,concocted,1,0,0,0,concoct,concoct
7729,gelatines,1,0,0,0,gelatin,gelatin
7732,gell,1,0,0,0,gell,gell
8042,gravity,1,0,0,0,graviti,graviti
7930,gossip,1,0,0,0,gossip,gossip
7933,gothuma,1,0,0,0,gothuma,gothuma
7934,gotten,1,0,0,0,gotten,gotten
7935,gottes,1,0,0,0,gott,gott
7936,gotthe,1,0,0,0,gotth,gotth
7937,goulash,1,0,0,0,goulash,goulash
7938,gourd,1,0,0,0,gourd,gourd
4076,commissatio,1,0,0,0,commissatio,commissatio
4075,comminute,1,0,0,0,comminut,comminut
7941,gourmandise,1,0,0,0,gourmandis,gourmandis
7942,gourmandizing,1,0,0,0,gourmand,gourmand
7944,gourmet,1,0,0,0,gourmet,gourmet
7945,gourmets,1,0,0,0,gourmet,gourmet
7950,governing,1,0,0,0,govern,govern
7952,governmental,1,0,0,0,government,government
7953,governs,1,0,0,0,govern,govern
7931,gossiping,1,0,0,0,gossip,gossip
7929,gospel,1,0,0,0,gospel,gospel
7955,gown,1,0,0,0,gown,gown
7928,gormandizing,1,0,0,0,gormand,gormand
7904,goodgoing,1,0,0,0,goodgo,goodgo
7905,goodheated,1,0,0,0,goodheat,goodheat
7906,goodliving,1,0,0,0,goodliv,goodliv
7908,goodly,1,0,0,0,goodli,good
7913,goodtempered,1,0,0,0,goodtemp,goodtemp
7915,goolash,1,0,0,0,goolash,goolash
4078,commissions,1,0,0,0,commiss,commiss
7919,goosefeather,1,0,0,0,goosefeath,goosefeath
7920,goosefeeding,1,0,0,0,goosefeed,goosefeed
7921,gooseneck,1,0,0,0,gooseneck,gooseneck
7923,goosified,1,0,0,0,goosifi,goosifi
7924,goosify,1,0,0,0,goosifi,goosifi
7925,gorged,1,0,0,0,gorg,gorg
7926,gorgona,1,0,0,0,gorgona,gorgona
7927,gorgonzola,1,0,0,0,gorgonzola,gorgonzola
7954,govis,1,0,0,0,govi,govi
7957,goûts,1,0,0,0,goût,goût
7733,gely,1,0,0,0,geli,geli
7991,granose,1,0,0,0,granos,granos
4047,comeatable,1,0,0,0,comeat,comeat
8001,grapefruitandcaliforniagrape,1,0,0,0,grapefruitandcaliforniagrap,grapefruitandcaliforniagrap
8004,grapejelly,1,0,0,0,grapejelli,grapejelli
8005,grapenuts,1,0,0,0,grapenut,grapenut
4044,combustibled,1,0,0,0,combust,combust
8009,graphically,1,0,0,0,graphic,graphic
8011,grapples,1,0,0,0,grappl,grappl
8018,gratang,1,0,0,0,gratang,gratang
8022,gratefully,1,0,0,0,grate,grate
8023,gratemakers,1,0,0,0,gratemak,gratemak
8027,gratifies,1,0,0,0,gratifi,gratifi
8033,gratis,1,0,0,0,grati,grati
8035,gratuitous,1,0,0,0,gratuit,gratuit
8037,gravefaced,1,0,0,0,gravefac,gravefac
8041,gravities,1,0,0,0,graviti,graviti
7997,granulose,1,0,0,0,granulos,granulos
7987,grandmothers,1,0,0,0,grandmoth,grandmoth
7958,gr,1,0,0,0,gr,gr
7986,grandmother,1,0,0,0,grandmoth,grandmoth
7960,graceful,1,0,0,0,grace,grace
7961,gracefully,1,0,0,0,grace,grace
7962,graces,1,0,0,0,grace,grace
7964,graciously,1,0,0,0,gracious,gracious
7965,gradatim,1,0,0,0,gradatim,gradatim
7966,gradations,1,0,0,0,gradat,gradat
4067,commenceviz,1,0,0,0,commenceviz,commenceviz
7973,graduate,1,0,0,0,graduat,graduat
4063,comme,1,0,0,0,comm,comm
7975,graduations,1,0,0,0,graduat,graduat
4061,commanded,1,0,0,0,command,command
7979,graining,1,0,0,0,grain,grain
4058,comical,1,0,0,0,comic,comic
7984,grande,1,0,0,0,grand,grand
7985,grandeur,1,0,0,0,grandeur,grandeur
7903,goode,1,0,0,0,good,good
7902,goodappearing,1,0,0,0,goodappear,goodappear
4083,commodities,1,0,0,0,commod,commod
7775,germladen,1,0,0,0,germladen,germladen
7778,gesture,1,0,0,0,gestur,gestur
4126,compilation,1,0,0,0,compil,compil
7782,ghastly,1,0,0,0,ghastli,ghast
4125,competitor,1,0,0,0,competitor,competitor
7786,ghie,1,0,0,0,ghie,ghie
7787,gi,1,0,0,0,gi,gi
4123,compete,1,0,0,0,compet,compet
7793,gifted,1,0,0,0,gift,gift
7794,gifts,1,0,0,0,gift,gift
7795,gigantic,1,0,0,0,gigant,gigant
4122,compensation,1,0,0,0,compens,compens
7800,gilllike,1,0,0,0,gilllik,gilllik
4121,compensating,1,0,0,0,compens,compens
7802,gilt,1,0,0,0,gilt,gilt
4119,compels,1,0,0,0,compel,compel
7776,germproof,1,0,0,0,germproof,germproof
7773,germinal,1,0,0,0,germin,germin
7899,goldsmiths,1,0,0,0,goldsmith,goldsmith
4130,complains,1,0,0,0,complain,complain
7737,geminiani,1,0,0,0,geminiani,geminiani
7738,gempan,1,0,0,0,gempan,gempan
4145,complexities,1,0,0,0,complex,complex
4144,complexions,1,0,0,0,complexion,complexion
7744,generallyhas,1,0,0,0,generallyha,generallyha
7745,generallyreceived,1,0,0,0,generallyreceiv,generallyreceiv
7747,generating,1,0,0,0,gener,generat
4140,completing,1,0,0,0,complet,complet
7753,genoa,1,0,0,0,genoa,genoa
4135,complements,1,0,0,0,complement,complement
4134,complement,1,0,0,0,complement,complement
4133,complaisance,1,0,0,0,complais,complais
7764,geoffroy,1,0,0,0,geoffroy,geoffroy
7767,gephart,1,0,0,0,gephart,gephart
7768,gerhard,1,0,0,0,gerhard,gerhard
7809,gingersnaps,1,0,0,0,gingersnap,gingersnap
7810,ginny,1,0,0,0,ginni,ginni
7814,giv,1,0,0,0,giv,giv
4118,compelling,1,0,0,0,compel,compel
7863,gloves,1,0,0,0,glove,glove
7865,glowworm,1,0,0,0,glowworm,glowworm
7868,gluey,1,0,0,0,gluey,gluey
7872,glutton,1,0,0,0,glutton,glutton
7873,gluttony,1,0,0,0,gluttoni,gluttoni
7877,gnochi,1,0,0,0,gnochi,gnochi
7879,goats,1,0,0,0,goat,goat
7883,goddess,1,0,0,0,goddess,goddess
7884,godele,1,0,0,0,godel,godel
4090,commune,1,0,0,0,commun,commune
7889,goldberger,1,0,0,0,goldberg,goldberg
7890,goldcolor,1,0,0,0,goldcolor,goldcolor
7891,goldcoloured,1,0,0,0,goldcolour,goldcolour
7895,goldencoloured,1,0,0,0,goldencolour,goldencolour
7897,goldish,1,0,0,0,goldish,goldish
7862,gloved,1,0,0,0,glove,glove
7861,glove,1,0,0,0,glove,glove
7856,gloria,1,0,0,0,gloria,gloria
7833,glare,1,0,0,0,glare,glare
4115,compassion,1,0,0,0,compass,compass
4112,comparisons,1,0,0,0,comparison,comparison
7824,glacés,1,0,0,0,glacé,glacé
7828,glairy,1,0,0,0,glairi,glairi
7830,glances,1,0,0,0,glanc,glanc
4104,comparable,1,0,0,0,compar,compar
7834,glares,1,0,0,0,glare,glare
7855,gloomy,1,0,0,0,gloomi,gloomi
7836,glasscovered,1,0,0,0,glasscov,glasscov
4099,compactness,1,0,0,0,compact,compact
7840,glassshops,1,0,0,0,glassshop,glassshop
7842,glassy,1,0,0,0,glassi,glassi
7846,glee,1,0,0,0,glee,glee
7847,gleece,1,0,0,0,gleec,gleec
8577,highflavoured,1,0,0,0,highflavour,highflavour
8580,highlyeducated,1,0,0,0,highlyeduc,highlyeduc
4246,confiseur,1,0,0,0,confiseur,confiseur
9371,interim,1,0,0,0,interim,interim
9375,interminable,1,0,0,0,intermin,intermin
9376,intermingled,1,0,0,0,intermingl,intermingl
9379,international,1,0,0,0,intern,intern
9381,interrupted,1,0,0,0,interrupt,interrupt
9382,interruption,1,0,0,0,interrupt,interrupt
9386,intervene,1,0,0,0,interven,interven
9387,intervening,1,0,0,0,interven,interven
9389,interview,1,0,0,0,interview,interview
3553,chelsea,1,0,0,0,chelsea,chelsea
9395,intimates,1,0,0,0,intim,intim
9399,intolerant,1,0,0,0,intoler,intoler
9400,intoor,1,0,0,0,intoor,intoor
9402,intoxication,1,0,0,0,intox,intox
9405,intrinsically,1,0,0,0,intrins,intrins
3547,cheeseplates,1,0,0,0,cheesepl,cheesepl
9373,interlaced,1,0,0,0,interlac,interlac
9369,interferes,1,0,0,0,interfer,interfer
9411,intruded,1,0,0,0,intrud,intrud
3561,cherished,1,0,0,0,cherish,cherish
3572,chesnut,1,0,0,0,chesnut,chesnut
9332,insulating,1,0,0,0,insul,insul
9333,insult,1,0,0,0,insult,insult
9336,insured,1,0,0,0,insur,insur
3570,chesapeake,1,0,0,0,chesapeak,chesapeak
9341,intellect,1,0,0,0,intellect,intellect
3568,cherrytree,1,0,0,0,cherrytre,cherrytre
3567,cherrylike,1,0,0,0,cherrylik,cherrylik
3566,cherrybounce,1,0,0,0,cherrybounc,cherrybounc
9352,inteneration,1,0,0,0,intener,intener
3563,cherriesmay,1,0,0,0,cherriesmay,cherriesmay
9358,inter,1,0,0,0,inter,inter
9360,interchangeably,1,0,0,0,interchang,interchang
9361,intercollegiate,1,0,0,0,intercollegi,intercollegi
9362,intercourse,1,0,0,0,intercours,intercours
9410,introductory,1,0,0,0,introductori,introductori
9412,intrust,1,0,0,0,intrust,intrust
3529,cheddaring,1,0,0,0,cheddar,cheddar
3537,cheers,1,0,0,0,cheer,cheer
9447,inviz,1,0,0,0,inviz,inviz
3535,cheerful,1,0,0,0,cheer,cheer
3534,cheereth,1,0,0,0,cheereth,cheereth
9453,inwardly,1,0,0,0,inwardli,inward
9455,ionia,1,0,0,0,ionia,ionia
9456,ipocrasse,1,0,0,0,ipocrass,ipocrass
9457,ipswich,1,0,0,0,ipswich,ipswich
9459,iris,1,0,0,0,iri,iri
9461,irishman,1,0,0,0,irishman,irishman
9462,irksome,1,0,0,0,irksom,irksom
9464,ironcontaining,1,0,0,0,ironcontain,ironcontain
9468,irrational,1,0,0,0,irrat,irrat
2,000,1,1,1,0,000,000
9471,irreparably,1,0,0,0,irrepar,irrepar
9473,irritated,1,0,0,0,irrit,irrit
9446,invitingly,1,0,0,0,invitingli,invit
9444,invites,1,0,0,0,invit,invit
9414,invaded,1,0,0,0,invad,invad
9438,invincible,1,0,0,0,invinc,invinc
3544,cheesecake,1,0,0,0,cheesecak,cheesecak
3543,cheeseandnut,1,0,0,0,cheeseandnut,cheeseandnut
3542,cheeseandmacaroni,1,0,0,0,cheeseandmacaroni,cheeseandmacaroni
3541,cheeseandgreenpepper,1,0,0,0,cheeseandgreenpepp,cheeseandgreenpepp
3540,cheeseandenglishwalnut,1,0,0,0,cheeseandenglishwalnut,cheeseandenglishwalnut
9422,inventing,1,0,0,0,invent,invent
9425,inventive,1,0,0,0,invent,invent
9426,inventiveness,1,0,0,0,invent,invent
9429,investigate,1,0,0,0,investig,investig
9432,investment,1,0,0,0,invest,invest
9433,invests,1,0,0,0,invest,invest
9434,inveterate,1,0,0,0,inveter,inveter
9435,invidious,1,0,0,0,invidi,invidi
9436,invigorate,1,0,0,0,invigor,invigor
3539,cheeseandbarleduc,1,0,0,0,cheeseandbarleduc,cheeseandbarleduc
9326,instructor,1,0,0,0,instructor,instructor
3573,chest,1,0,0,0,chest,chest
9321,instructed,1,0,0,0,instruct,instruct
9214,influencing,1,0,0,0,influenc,influenc
3621,chippings,1,0,0,0,chip,chip
3618,chink,1,0,0,0,chink,chink
3613,chinacloset,1,0,0,0,chinacloset,chinacloset
3611,chimneylike,1,0,0,0,chimneylik,chimneylik
9230,inhabit,1,0,0,0,inhabit,inhabit
9232,inhales,1,0,0,0,inhal,inhal
9233,inharmonious,1,0,0,0,inharmoni,inharmoni
9235,inhibit,1,0,0,0,inhibit,inhibit
9237,iniquity,1,0,0,0,iniqu,iniqu
9238,inirritability,1,0,0,0,inirrit,inirrit
9239,initiate,1,0,0,0,initi,initi
9240,initiated,1,0,0,0,initi,initi
9241,injection,1,0,0,0,inject,inject
9243,injudiciously,1,0,0,0,injudici,injudici
9244,injunctions,1,0,0,0,injunct,injunct
9216,informal,1,0,0,0,inform,inform
3623,chittagong,1,0,0,0,chittagong,chittagong
9317,instituted,1,0,0,0,institut,institut
9209,inflicted,1,0,0,0,inflict,inflict
9178,inexcusable,1,0,0,0,inexcus,inexcus
3631,chlorogenate,1,0,0,0,chlorogen,chlorogen
9182,inexplicable,1,0,0,0,inexplic,inexplic
9187,infantum,1,0,0,0,infantum,infantum
9188,infatuated,1,0,0,0,infatu,infatu
9189,infect,1,0,0,0,infect,infect
9192,inferences,1,0,0,0,infer,infer
9198,infested,1,0,0,0,infest,infest
3625,chitterling,1,0,0,0,chitterl,chitterl
9201,infinitum,1,0,0,0,infinitum,infinitum
9202,infinity,1,0,0,0,infin,infin
9203,infirm,1,0,0,0,infirm,infirm
9204,infirmities,1,0,0,0,infirm,infirm
9206,inflammation,1,0,0,0,inflamm,inflamm
9208,inflated,1,0,0,0,inflat,inflat
3609,chimie,1,0,0,0,chimi,chimi
3608,chillyjuice,1,0,0,0,chillyjuic,chillyjuic
9251,injustice,1,0,0,0,injustic,injustic
9253,inky,1,0,0,0,inki,inki
9286,insinuated,1,0,0,0,insinu,insinu
9287,insinuates,1,0,0,0,insinu,insinu
9289,insinuation,1,0,0,0,insinu,insinu
3584,chickenandfreshmushroom,1,0,0,0,chickenandfreshmushroom,chickenandfreshmushroom
9291,insipidity,1,0,0,0,insipid,insipid
9293,insisted,1,0,0,0,insist,insist
9294,insistence,1,0,0,0,insist,insist
9295,insisting,1,0,0,0,insist,insist
9299,inspect,1,0,0,0,inspect,inspect
3580,cheyne,1,0,0,0,cheyn,cheyn
9302,inspiration,1,0,0,0,inspir,inspir
9303,inspired,1,0,0,0,inspir,inspir
9305,installed,1,0,0,0,instal,instal
3574,chesterfield,1,0,0,0,chesterfield,chesterfield
9316,instincts,1,0,0,0,instinct,instinct
9284,insignificant,1,0,0,0,insignific,insignific
9283,insight,1,0,0,0,insight,insight
9282,insidious,1,0,0,0,insidi,insidi
9265,inosite,1,0,0,0,inosit,inosit
9255,inn,1,0,0,0,inn,inn
3597,childlike,1,0,0,0,childlik,childlik
9258,innocently,1,0,0,0,innoc,innoc
9259,innovation,1,0,0,0,innov,innov
9261,innutritive,1,0,0,0,innutrit,innutrit
9263,inordinate,1,0,0,0,inordin,inordin
9267,inquires,1,0,0,0,inquir,inquir
3585,chickenandnut,1,0,0,0,chickenandnut,chickenandnut
9271,insatiably,1,0,0,0,insati,insati
9272,inseco,1,0,0,0,inseco,inseco
9273,insect,1,0,0,0,insect,insect
3590,chickentapioca,1,0,0,0,chickentapioca,chickentapioca
9279,insertion,1,0,0,0,insert,insert
3586,chickenbone,1,0,0,0,chickenbon,chickenbon
3530,chedder,1,0,0,0,chedder,chedder
9477,isabellas,1,0,0,0,isabella,isabella
9173,ineffectual,1,0,0,0,ineffectu,ineffectu
9639,jul,1,0,0,0,jul,jul
9642,juliennes,1,0,0,0,julienn,julienn
9643,juliet,1,0,0,0,juliet,juliet
9644,julius,1,0,0,0,juliu,julius
3467,changeable,1,0,0,0,changeabl,changeabl
9646,jumbals,1,0,0,0,jumbal,jumbal
9647,jumbled,1,0,0,0,jumbl,jumbl
9648,jump,1,0,0,0,jump,jump
9649,jumping,1,0,0,0,jump,jump
3465,chandler,1,0,0,0,chandler,chandler
9652,juniper,1,0,0,0,junip,junip
9654,jus,1,0,0,0,ju,jus
3463,chancellor,1,0,0,0,chancellor,chancellor
3462,chanced,1,0,0,0,chanc,chanc
9662,juvat,1,0,0,0,juvat,juvat
9666,kadalay,1,0,0,0,kadalay,kadalay
3469,changedie,1,0,0,0,changedi,changedi
9638,juicyness,1,0,0,0,juicy,juicy
9672,kanapay,1,0,0,0,kanapay,kanapay
3470,changer,1,0,0,0,changer,changer
9605,jokes,1,0,0,0,joke,joke
9606,jokingly,1,0,0,0,jokingli,joke
9608,jonah,1,0,0,0,jonah,jonah
9613,journalist,1,0,0,0,journalist,journalist
9614,journals,1,0,0,0,journal,journal
9616,journeys,1,0,0,0,journey,journey
9618,jowls,1,0,0,0,jowl,jowl
9620,joys,1,0,0,0,joy,joy
3483,characterise,1,0,0,0,characteris,characteris
9624,judges,1,0,0,0,judg,judg
3475,chantilly,1,0,0,0,chantilli,chantilli
9632,juggingpot,1,0,0,0,juggingpot,juggingpot
9633,juggler,1,0,0,0,juggler,juggler
3474,channels,1,0,0,0,channel,channel
9636,juiciness,1,0,0,0,juici,juici
9667,kadoogoo,1,0,0,0,kadoogoo,kadoogoo
9673,kanar,1,0,0,0,kanar,kanar
9478,ischebone,1,0,0,0,ischebon,ischebon
3450,chamberlayne,1,0,0,0,chamberlayn,chamberlayn
9708,key,1,0,0,0,key,key
9709,keynote,1,0,0,0,keynot,keynot
9710,khol,1,0,0,0,khol,khol
9711,kicking,1,0,0,0,kick,kick
3448,chalmer,1,0,0,0,chalmer,chalmer
9714,kidneybean,1,0,0,0,kidneybean,kidneybean
3446,chalkywhite,1,0,0,0,chalkywhit,chalkywhit
3445,chalk,1,0,0,0,chalk,chalk
9718,killemquick,1,0,0,0,killemquick,killemquick
3444,chaldron,1,0,0,0,chaldron,chaldron
3443,chaldeans,1,0,0,0,chaldean,chaldean
9727,kindes,1,0,0,0,kind,kind
9729,kindlings,1,0,0,0,kindl,kindl
9730,kindly,1,0,0,0,kindli,kind
9732,kindred,1,0,0,0,kindr,kindr
9707,kewpies,1,0,0,0,kewpi,kewpi
9704,ketchups,1,0,0,0,ketchup,ketchup
9674,kapay,1,0,0,0,kapay,kapay
9702,kerosenestove,1,0,0,0,kerosenestov,kerosenestov
9676,kathari,1,0,0,0,kathari,kathari
9678,kayam,1,0,0,0,kayam,kayam
9680,keenly,1,0,0,0,keenli,keen
9682,keepe,1,0,0,0,keep,keep
9684,keepers,1,0,0,0,keeper,keeper
9687,keeray,1,0,0,0,keeray,keeray
9688,kefer,1,0,0,0,kefer,kefer
9690,kegs,1,0,0,0,keg,keg
9693,kenelme,1,0,0,0,kenelm,kenelm
9694,kennebec,1,0,0,0,kennebec,kennebec
3457,champagnetap,1,0,0,0,champagnetap,champagnetap
9696,kentish,1,0,0,0,kentish,kentish
9697,kepe,1,0,0,0,kepe,kepe
3456,champagnes,1,0,0,0,champagn,champagn
3454,champagnebottle,1,0,0,0,champagnebottl,champagnebottl
9604,jokea,1,0,0,0,jokea,jokea
9593,johnnycake,1,0,0,0,johnnycak,johnnycak
9591,johndory,1,0,0,0,johndori,johndori
9505,itin,1,0,0,0,itin,itin
9507,itit,1,0,0,0,itit,itit
9510,itthrough,1,0,0,0,itthrough,itthrough
9511,itthrow,1,0,0,0,itthrow,itthrow
9512,itures,1,0,0,0,itur,itur
3515,cheapcoal,1,0,0,0,cheapcoal,cheapcoal
9514,iver,1,0,0,0,iver,iver
